股票代码,????????,交易日期,????????,????????,????????,开盘价,最高价,最低价,收盘价,????????,????????,涨跌幅,??????,??????,??????,????????,??????,????????,????????,??????TTM,??????TTM,??????TTM,??????,MA_5,MA_10,MA_20,MA_30,MA_60,MA????????,MACD_DIF,MACD_DEA,MACD_MACD,MACD_????????,KDJ_K,KDJ_D,KDJ_J,KDJ_????????,??????????,??????????,??????????,psy,psyma,rsi1,rsi2,rsi3,????,????
sh600000,????????,12/30/2016,????????,??????????????????????????????????????????????????????????????????,????,16.07,16.23,16.04,16.21,159.472066,16.21,0.008712,12262167,197653917,0.000598,3.3261E+11,3.50432E+11,0,0,6.228543,2.102518,-4.646527,1.062254,16.152,16.226,16.6765,16.788,16.605667,1????5????????????,-0.202783,-0.126716,-0.152134,,20.503297,15.452003,30.605887,????,16.721,17.774627,15.667373,25,31.944444,38.512319,36.42062,41.644747,0.011823,0.962444
sh600000,????????,12/29/2016,????????,??????????????????????????????????????????????????????????????????,????,16.09,16.15,15.99,16.07,158.094762,16.07,-0.001243,11851308,190400022,0.000578,3.29737E+11,3.47406E+11,0,0,6.174749,2.084359,-4.606397,1.05308,16.148,16.271,16.721,16.801,16.610333,,-0.205161,-0.107699,-0.194925,,11.4567,12.926355,8.517391,,16.775,17.803637,15.746363,25,34.722222,18.911172,28.505824,37.991436,0.009944,0.946151
sh600000,????????,12/28/2016,????????,??????????????????????????????????????????????????????????????????,????,16.14,16.19,16.03,16.09,158.29152,16.09,-0.003098,14441526,232406679,0.000704,3.30148E+11,3.47838E+11,0,0,6.182434,2.086953,-4.61213,1.054391,16.172,16.334,16.775,16.818667,16.6175,,-0.190959,-0.083333,-0.215251,,11.551248,13.661183,7.331378,,16.8285,17.831278,15.825722,25,37.5,19.657165,28.978222,38.319871,0.009913,1.159461
sh600000,????????,12/27/2016,????????,??????????????????????????????????????????????????????????????????,????,16.25,16.32,16.13,16.14,158.783414,16.14,-0.006769,10665824,172900199,0.00052,3.31174E+11,3.48919E+11,0,0,6.201646,2.093438,-4.626462,1.057667,16.218,16.443,16.8285,16.835667,16.624,1????5????????????20????30????????????,-0.17209,-0.056427,-0.231326,,12.448823,14.71615,7.914169,,16.8845,17.876144,15.892856,33.333333,40.277778,21.417274,30.122188,39.130335,0.011692,0.881849
sh600000,????????,12/26/2016,????????,??????????????????????????????????????????????????????????????????,????,16.13,16.28,16.01,16.25,159.865581,16.25,0.003706,14482456,233999583,0.000706,3.33431E+11,3.51297E+11,0,0,6.243912,2.107706,-4.657993,1.064875,16.246,16.546,16.8845,16.850667,16.629667,1????5????????????10????60????????????,-0.150594,-0.027511,-0.246165,,12.869663,15.849814,6.909362,,16.9325,17.919901,15.945099,41.666667,41.666667,25.623568,32.727685,40.95664,0.016677,1.00108
sh600000,????????,12/23/2016,????????,??????????????????????????????????????????????????????????????????,????,16.17,16.22,16.07,16.19,159.275308,16.19,0,11187906,180365980,0.000545,3.322E+11,3.5E+11,0,0,6.220858,2.099923,-4.640794,1.060944,16.3,16.67,16.9325,16.862333,16.6335,,-0.132167,0.00326,-0.270852,,10.793856,17.339889,-2.298209,,16.9775,17.936849,16.018151,41.666667,41.666667,18.333036,29.68672,39.480142,0.009265,0.843286
sh600000,????????,12/22/2016,????????,??????????????????????????????????????????????????????????????????,????,16.32,16.33,16.14,16.19,159.275308,16.19,-0.007966,11499190,186428629,0.00056,3.322E+11,3.5E+11,0,0,6.220858,2.099923,-4.640794,1.060944,16.394,16.785,16.9775,16.875667,16.638333,,-0.100615,0.037116,-0.275463,,11.811223,20.612906,-5.792144,,17.0125,17.919875,16.105125,41.666667,41.666667,18.333036,29.68672,39.480142,0.011642,0.825158
sh600000,????????,12/21/2016,????????,??????????????????????????????????????????????????????????????????,????,16.26,16.37,16.25,16.32,160.554233,16.32,0.002457,12638809,206022869,0.000616,3.34867E+11,3.5281E+11,0,0,6.270809,2.116785,-4.678058,1.069463,16.496,16.88,17.0125,16.888333,16.644,5????60????????????10????30????????????,-0.058881,0.071549,-0.26086,,15.303041,25.013747,-4.118372,,17.043,17.918545,16.167455,41.666667,43.055556,21.504698,32.348981,41.547582,0.007371,0.710132
sh600000,????????,12/20/2016,????????,??????????????????????????????????????????????????????????????????,????,16.52,16.56,16.12,16.28,160.160718,16.28,-0.014528,22525817,366213562,0.001098,3.34046E+11,3.51946E+11,0,0,6.255439,2.111597,-4.666592,1.066841,16.668,16.955,17.043,16.893,16.646167,,-0.017993,0.104157,-0.244299,,16.058009,29.869101,-11.564173,,17.063,17.87546,16.25054,41.666667,44.444444,17.861045,30.593415,40.630838,0.026634,1.1955
sh600000,????????,12/19/2016,????????,??????????????????????????????????????????????????????????????????,????,16.65,16.7,16.51,16.52,162.521809,16.52,-0.008403,8483493,140430889,0.000413,3.38971E+11,3.57134E+11,0,0,6.347657,2.142726,-4.735387,1.082569,16.846,17.049,17.063,16.899333,16.649167,1????60????????????5????30????????????10????20????????????,0.03853,0.134694,-0.192328,,18.569773,36.774646,-17.839975,,17.069,17.84926,16.28874,41.666667,47.222222,23.259406,35.686891,44.65814,0.011405,0.485949
sh600000,????????,12/16/2016,????????,??????????????????????????????????????????????????????????????????,????,16.7,16.83,16.63,16.66,163.899113,16.66,-0.002395,14531366,242842108,0.000708,3.41844E+11,3.60161E+11,0,0,6.401451,2.160885,-4.775518,1.091743,17.04,17.127,17.069,16.896,16.648167,5????10????????????5????20????????????,0.085677,0.158735,-0.146116,,27.382961,45.877083,-9.605284,,17.066,17.828077,16.303923,41.666667,48.611111,27.265316,39.174414,47.277826,0.011976,0.571363
sh600000,????????,12/15/2016,????????,??????????????????????????????????????????????????????????????????,????,17.13,17.13,16.7,16.7,164.292628,16.7,-0.027939,30809613,517398943,0.001502,3.42664E+11,3.61025E+11,0,0,6.416821,2.166073,-4.786984,1.094364,17.176,17.171,17.066,16.887333,16.643833,1????20????????????1????30????????????,0.130352,0.176999,-0.093294,,39.478696,55.124144,8.187801,,17.061,17.809608,16.312392,41.666667,50,28.43118,40.203412,48.049595,0.025029,1.088923
sh600000,????????,12/14/2016,????????,??????????????????????????????????????????????????????????????????,????,17.17,17.42,17.12,17.18,169.014811,17.18,0.000582,17860552,309185673,0.00087,3.52513E+11,3.71402E+11,0,0,6.601256,2.228331,-4.924573,1.125819,17.264,17.216,17.061,16.875667,16.639667,,0.181406,0.188661,-0.014511,????,59.218045,62.946868,51.760398,,17.032,17.783789,16.280211,50,51.388889,49.670117,56.539962,59.154508,0.017472,0.720804
sh600000,????????,12/13/2016,????????,??????????????????????????????????????????????????????????????????,????,17.36,17.44,17.16,17.17,168.916433,17.17,-0.018296,15602869,270112439,0.00076,3.52308E+11,3.71186E+11,0,0,6.597414,2.227034,-4.921707,1.125164,17.242,17.214,17.032,16.843,16.626667,1????5????????????1????10????????????,0.195057,0.190475,0.009165,,64.151742,64.81128,62.832668,????,17.003,17.757651,16.248349,50,52.777778,49.008799,56.20007,58.965163,0.016009,0.641653
sh600000,????????,12/12/2016,????????,??????????????????????????????????????????????????????????????????,????,17.34,17.57,17.19,17.49,172.064555,17.49,0.008651,48359554,841905183,0.002357,3.58874E+11,3.78104E+11,0,0,6.720371,2.26854,-5.013434,1.146134,17.252,17.223,17.003,16.814,16.6165,,0.210663,0.18933,0.042666,,72.20164,65.141048,86.322822,,16.9585,17.687952,16.229048,58.333333,54.166667,75.443582,72.931223,68.736746,0.021915,1.904991
sh600000,????????,12/9/2016,????????,??????????????????????????????????????????????????????????????????,????,17.14,17.46,17.12,17.34,170.588873,17.34,0.011669,28835648,500164630,0.001405,3.55796E+11,3.74861E+11,0,0,6.662735,2.249084,-4.970437,1.136304,17.214,17.195,16.9585,16.773333,16.601667,1????5????????????1????10????????????5????10????????????,0.194935,0.183996,0.021877,,63.497265,61.610753,67.270288,????,16.921,17.637671,16.204329,50,52.777778,68.888413,68.960637,66.222206,0.019837,1.234716
sh600000,????????,12/8/2016,????????,??????????????????????????????????????????????????????????????????,????,17.15,17.2,17.04,17.14,168.621296,17.14,0.004101,13234569,226759229,0.000645,3.51693E+11,3.70537E+11,0,0,6.585886,2.223143,-4.913108,1.123198,17.166,17.17,16.921,16.738333,16.587333,5????10????????????,0.187298,0.181262,0.012072,,54.336806,60.667497,41.675424,,16.8925,17.609049,16.175951,50,54.166667,55.769484,62.180246,62.353117,0.009373,0.543154
sh600000,????????,12/7/2016,????????,??????????????????????????????????????????????????????????????????,????,17.17,17.2,17.06,17.07,167.932644,17.07,-0.008711,15550748,265825550,0.000758,3.50256E+11,3.69024E+11,0,0,6.55899,2.214064,-4.893042,1.118611,17.168,17.145,16.8925,16.706667,16.575167,1????5????????????1????10????????????,0.195189,0.179753,0.030873,,56.867528,63.832842,42.936899,,16.862,17.575961,16.148039,50,55.555556,49.566802,59.329907,60.848916,0.00813,0.612016
sh600000,????????,12/6/2016,????????,??????????????????????????????????????????????????????????????????,????,17.28,17.42,17.2,17.22,169.408327,17.22,-0.004624,20948075,362989434,0.001021,3.53334E+11,3.72267E+11,0,0,6.616626,2.23352,-4.936039,1.12844,17.186,17.131,16.862,16.681667,16.5655,,0.20955,0.175893,0.067312,,65.736074,67.315499,62.577223,????,16.8245,17.522397,16.126603,58.333333,58.333333,66.126124,69.639407,66.287943,0.012717,0.795721
sh600000,????????,12/5/2016,????????,??????????????????????????????????????????????????????????????????,????,16.95,17.32,16.91,17.3,170.195357,17.3,0.011696,38201368,655302810,0.001862,3.54976E+11,3.73996E+11,0,0,6.647365,2.243896,-4.958971,1.133683,17.194,17.077,16.8245,16.655,16.553167,1????5????????????,0.209558,0.167479,0.084157,,68.169328,68.105212,68.297561,????,16.7805,17.445876,16.115124,58.333333,59.722222,77.656609,76.104658,69.461359,0.023977,1.362276
sh600000,????????,12/2/2016,????????,??????????????????????????????????????????????????????????????????,????,17.1,17.18,16.8,17.1,168.227781,17.1,-0.002915,33895875,576329869,0.001652,3.50872E+11,3.69673E+11,0,0,6.570517,2.217955,-4.901642,1.120577,17.176,17.011,16.7805,16.627333,16.538333,,0.198375,0.15696,0.082831,,63.699776,68.073154,54.95302,,16.7455,17.395599,16.095401,50,61.111111,64.908988,69.646843,65.504902,0.022157,1.247589
sh600000,????????,12/1/2016,????????,??????????????????????????????????????????????????????????????????,????,17.15,17.27,17.05,17.15,168.719675,17.15,-0.000583,18449219,316391192,0.000899,3.51898E+11,3.70754E+11,0,0,6.589729,2.22444,-4.915974,1.123853,17.174,16.961,16.7455,16.600667,16.528,1????5????????????,0.20158,0.146606,0.109949,,68.224082,70.259843,64.152561,,16.7055,17.329957,16.081043,58.333333,62.5,73.664855,74.245081,67.603267,0.012821,0.736291
sh600000,????????,11/30/2016,????????,??????????????????????????????????????????????????????????????????,????,17.28,17.45,17.1,17.16,168.818054,17.16,-0.005794,20135026,346784527,0.000981,3.52103E+11,3.7097E+11,0,0,6.593571,2.225737,-4.918841,1.124509,17.122,16.906,16.7055,16.572,16.5155,,0.197648,0.132862,0.129572,,70.23086,71.277723,68.137135,????,16.6575,17.252941,16.062059,58.333333,63.888889,75.35911,75.15476,68.020901,0.020278,0.78727
sh600000,????????,11/29/2016,????????,??????????????????????????????????????????????????????????????????,????,17.21,17.35,17.11,17.26,169.801842,17.26,0.002905,29530098,509203656,0.001439,3.54155E+11,3.73132E+11,0,0,6.631995,2.238708,-4.947505,1.131062,17.076,16.85,16.6575,16.542333,16.5,,0.188736,0.116666,0.14414,,72.714711,71.801154,74.541825,????,16.6095,17.141879,16.077121,66.666667,65.277778,93.227289,84.663623,72.301373,0.013945,0.966424
sh600000,????????,11/28/2016,????????,??????????????????????????????????????????????????????????????????,????,17.15,17.49,17.15,17.21,169.309948,17.21,0.007022,33835281,584558233,0.001649,3.53129E+11,3.72051E+11,0,0,6.612783,2.232222,-4.933173,1.127785,16.96,16.783,16.6095,16.511667,16.484667,,0.164434,0.098648,0.131571,,70.927737,71.344376,70.09446,,16.5625,17.025569,16.099431,66.666667,65.277778,92.484831,83.719517,71.440199,0.019895,1.172141
sh600000,????????,11/25/2016,????????,??????????????????????????????????????????????????????????????????,????,16.89,17.1,16.81,17.09,168.129402,17.09,0.011841,23335230,396231886,0.001137,3.50667E+11,3.69456E+11,0,0,6.566674,2.216658,-4.898775,1.119921,16.846,16.722,16.5625,16.480333,16.470167,,0.136114,0.082202,0.107826,,70.824596,71.552695,69.368396,,16.5225,16.924308,16.120692,66.666667,65.277778,90.374423,81.169232,69.240627,0.01717,0.884391
sh600000,????????,11/24/2016,????????,??????????????????????????????????????????????????????????????????,????,16.93,17.12,16.86,16.89,166.161826,16.89,-0.002363,21043140,356783606,0.001026,3.46563E+11,3.65133E+11,0,0,6.489826,2.190717,-4.841446,1.106815,16.748,16.672,16.5225,16.459333,16.4585,30????60????????????,0.110207,0.068724,0.082967,,65.825934,71.916745,53.644313,,16.4875,16.867714,16.107286,58.333333,65.277778,84.21966,75.244774,64.92611,0.015357,0.763166
sh600000,????????,11/23/2016,????????,??????????????????????????????????????????????????????????????????,????,16.68,17.23,16.66,16.93,166.555341,16.93,0.014988,45036427,765689745,0.002195,3.47384E+11,3.65997E+11,0,0,6.505196,2.195905,-4.852912,1.109436,16.69,16.64,16.4875,16.444,16.450333,,0.095901,0.058353,0.075096,,72.026573,74.962151,66.155417,????,16.457,16.785497,16.128503,66.666667,68.055556,94.265497,79.850517,66.719837,0.034173,1.613714
sh600000,????????,11/22/2016,????????,??????????????????????????????????????????????????????????????????,????,16.67,16.72,16.63,16.68,164.09587,16.68,0.002404,21080968,351666631,0.001027,3.42254E+11,3.60593E+11,0,0,6.409136,2.163479,-4.781251,1.093054,16.624,16.593,16.457,16.43,16.441667,,0.072173,0.048966,0.046414,,77.270628,76.429939,78.952006,????,16.444,16.757103,16.130897,66.666667,68.055556,84.859112,68.968184,60.12081,0.005409,0.985996
sh600000,????????,11/21/2016,????????,??????????????????????????????????????????????????????????????????,????,16.59,16.73,16.54,16.64,163.702355,16.64,0.00241,21432453,356612260,0.001045,3.41433E+11,3.59728E+11,0,0,6.393766,2.158291,-4.769785,1.090433,16.606,16.572,16.444,16.426333,16.437333,,0.066292,0.043164,0.046256,,74.834514,76.009595,72.484352,,16.4355,16.736372,16.134628,66.666667,69.444444,80.620693,66.298641,58.870302,0.011446,1.055422
sh600000,????????,11/18/2016,????????,??????????????????????????????????????????????????????????????????,????,16.59,16.64,16.55,16.6,163.30884,16.6,0,29274383,485488349,0.001427,3.40612E+11,3.58863E+11,0,0,6.378396,2.153102,-4.758319,1.087811,16.598,16.55,16.4355,16.423333,16.434,20????60????????????,0.061894,0.037382,0.049025,,74.413933,76.597135,70.047529,,16.4205,16.718882,16.122118,66.666667,69.444444,74.72451,63.413536,57.596027,0.005422,1.490138
sh600000,????????,11/17/2016,????????,??????????????????????????????????????????????????????????????????,????,16.58,16.63,16.52,16.6,163.30884,16.6,0,22718556,376599274,0.001107,3.40612E+11,3.58863E+11,0,0,6.378396,2.153102,-4.758319,1.087811,16.596,16.53,16.4205,16.419667,16.434667,20????30????????????,0.059454,0.031254,0.0564,,76.326782,77.688737,73.602873,????,16.405,16.700623,16.109377,66.666667,68.055556,74.72451,63.413536,57.596027,0.006627,1.255281
sh600000,????????,11/16/2016,????????,??????????????????????????????????????????????????????????????????,????,16.59,16.63,16.54,16.6,163.30884,16.6,0.000603,12395504,205688793,0.000604,3.40612E+11,3.58863E+11,0,0,6.378396,2.153102,-4.758319,1.087811,16.59,16.505,16.405,16.416333,16.436333,,0.055474,0.024204,0.062541,,79.196056,78.369714,80.848739,,16.3885,16.682585,16.094415,75,65.277778,74.72451,63.413536,57.596027,0.005425,0.702232
sh600000,????????,11/15/2016,????????,??????????????????????????????????????????????????????????????????,????,16.59,16.61,16.5,16.59,163.210461,16.59,-0.000602,15714142,260648299,0.000766,3.40407E+11,3.58647E+11,0,0,6.374554,2.151805,-4.755453,1.087156,16.562,16.465,16.3885,16.412333,16.442,10????60????????????,0.049588,0.016386,0.066403,,80.989205,77.956543,87.05453,,16.376,16.660994,16.091006,66.666667,62.5,73.56071,62.800299,57.304972,0.006627,0.679155
sh600000,????????,11/14/2016,????????,??????????????????????????????????????????????????????????????????,????,16.53,16.7,16.52,16.6,163.30884,16.6,0.000603,18124496,301208006,0.000883,3.40612E+11,3.58863E+11,0,0,6.378396,2.153102,-4.758319,1.087811,16.538,16.436,16.376,16.408667,16.438167,10????30????????????,0.042371,0.008086,0.068571,,82.268122,76.440212,93.923941,,16.3595,16.640972,16.078028,75,61.111111,76.495898,63.780252,57.684412,0.01085,0.772689
sh600000,????????,11/11/2016,????????,??????????????????????????????????????????????????????????????????,????,16.56,16.63,16.45,16.59,163.210461,16.59,0.001207,21539188,356740636,0.00105,3.40407E+11,3.58647E+11,0,0,6.374554,2.151805,-4.755453,1.087156,16.502,16.403,16.3595,16.404667,16.429333,,0.031526,-0.000486,0.064024,,83.017567,73.526257,102.000188,,16.353,16.615195,16.090805,66.666667,58.333333,75.687475,63.25465,57.414183,0.010863,0.893674
sh600000,????????,11/10/2016,????????,??????????????????????????????????????????????????????????????????,????,16.55,16.64,16.48,16.57,163.013703,16.57,0.006683,20484554,339602785,0.000998,3.39997E+11,3.58215E+11,0,0,6.366869,2.149211,-4.74972,1.085845,16.464,16.373,16.353,16.401,16.416667,10????20????????????,0.018244,-0.008488,0.053464,,79.961133,68.780602,102.322197,,16.346,16.590951,16.101049,58.333333,55.555556,74.209006,62.250343,56.886476,0.009721,0.850077
sh600000,????????,11/9/2016,????????,??????????????????????????????????????????????????????????????????,????,16.47,16.53,16.36,16.46,161.931536,16.46,-0.000607,39826582,655055488,0.001941,3.3774E+11,3.55837E+11,0,0,6.324603,2.134944,-4.718189,1.078637,16.42,16.335,16.346,16.399667,16.403667,5????30????????????5????60????????????30????60????????????,0.003061,-0.015172,0.036465,,75.497256,63.190336,100.111095,,16.3485,16.588307,16.108693,50,54.166667,64.242891,56.217232,53.873786,0.010322,1.582103
sh600000,????????,11/8/2016,????????,??????????????????????????????????????????????????????????????????,????,16.45,16.54,16.44,16.47,162.029915,16.47,0.003045,17307155,285419770,0.000843,3.37945E+11,3.56053E+11,0,0,6.328445,2.136241,-4.721055,1.079292,16.368,16.321,16.3485,16.399333,16.391667,5????20????????????,-0.005162,-0.01973,0.029136,,70.793053,57.036876,98.305407,,16.3535,16.590072,16.116928,58.333333,54.166667,66.18026,56.976053,54.203771,0.00609,0.778966
sh600000,????????,11/7/2016,????????,??????????????????????????????????????????????????????????????????,????,16.39,16.45,16.38,16.42,161.538021,16.42,0.00122,21351658,350381736,0.001041,3.36919E+11,3.54972E+11,0,0,6.309233,2.129756,-4.706723,1.076016,16.334,16.316,16.3535,16.399,16.379333,1????30????????????5????10????????????,-0.0166,-0.023372,0.013543,????,62.793354,50.158788,88.062485,,16.36,16.596686,16.123314,58.333333,52.777778,61.319962,54.138809,52.819024,0.004268,0.9995
sh600000,????????,11/4/2016,????????,??????????????????????????????????????????????????????????????????,????,16.3,16.53,16.29,16.4,161.341264,16.4,0.003058,21516475,353348691,0.001049,3.36509E+11,3.5454E+11,0,0,6.301548,2.127161,-4.70099,1.074705,16.304,16.321,16.36,16.400333,16.3655,1????20????????????1????60????????????20????60????????????,-0.025868,-0.025065,-0.001606,,54.766953,43.841505,76.617851,,16.3645,16.600611,16.128389,58.333333,51.388889,59.373806,53.002402,52.265741,0.014679,1.074392
sh600000,????????,11/3/2016,????????,??????????????????????????????????????????????????????????????????,????,16.19,16.38,16.19,16.35,160.849369,16.35,0.009259,25864110,421412550,0.001261,3.35483E+11,3.53459E+11,0,0,6.282336,2.120676,-4.686658,1.071429,16.282,16.311,16.3645,16.400333,16.353333,1????5????????????1????10????????????,-0.035284,-0.024864,-0.02084,,44.65043,38.37878,57.19373,,16.372,16.608308,16.135692,50,48.611111,54.616668,50.172933,50.885853,0.011728,1.380391
sh600000,????????,11/2/2016,????????,??????????????????????????????????????????????????????????????????,????,16.21,16.3,16.18,16.2,159.373687,16.2,-0.006135,25051160,406667269,0.001221,3.32405E+11,3.50216E+11,0,0,6.2247,2.10122,-4.643661,1.061599,16.25,16.305,16.372,16.403667,16.343333,1????5????????????,-0.041698,-0.022259,-0.038878,,37.151084,35.242956,40.967341,,16.386,16.609493,16.162507,50,48.611111,35.832327,40.286637,46.434001,0.007362,1.43416
sh600000,????????,11/1/2016,????????,??????????????????????????????????????????????????????????????????,????,16.26,16.33,16.21,16.3,160.357475,16.3,0.001844,13028259,212179107,0.000635,3.34457E+11,3.52378E+11,0,0,6.263124,2.114191,-4.672325,1.068152,16.274,16.312,16.386,16.410333,16.336667,1????5????????????,-0.034005,-0.017399,-0.033212,,39.059959,34.288891,48.602095,,16.395,16.615409,16.174591,50,50,46.532265,45.845488,49.288327,0.007376,0.87177
sh600000,????????,10/31/2016,????????,??????????????????????????????????????????????????????????????????,????,16.23,16.31,16.01,16.27,160.062339,16.27,-0.001228,14673298,237635070,0.000715,3.33841E+11,3.51729E+11,0,0,6.251597,2.1103,-4.663726,1.066186,16.298,16.316,16.395,16.419,16.326667,5????10????????????5????60????????????,-0.033874,-0.013248,-0.041252,,33.151342,31.903358,35.647312,????,16.4055,16.619138,16.191862,50,51.388889,42.218729,43.709536,48.375986,0.018416,0.978167
sh600000,????????,10/28/2016,????????,??????????????????????????????????????????????????????????????????,????,16.19,16.34,16.18,16.29,160.259097,16.29,0.006177,15067204,244739683,0.000734,3.34252E+11,3.52162E+11,0,0,6.101674,2.112894,9.359976,1.116113,16.338,16.316,16.4055,16.43,16.316833,10????60????????????,-0.030159,-0.008091,-0.044135,,26.919996,31.279365,18.201258,,16.415,16.622977,16.207023,50,52.777778,44.199749,44.789103,48.938489,0.009883,0.885389
sh600000,????????,10/27/2016,????????,??????????????????????????????????????????????????????????????????,????,16.3,16.31,16.18,16.19,159.275308,16.19,-0.007966,19517454,316513318,0.000951,3.322E+11,3.5E+11,0,0,6.064218,2.099923,9.302518,1.109261,16.34,16.333,16.415,16.436333,16.309833,1????60????????????,-0.027015,-0.002574,-0.048881,,26.629994,33.45905,12.971883,????,16.432,16.618607,16.245393,41.666667,52.777778,30.63884,37.741281,45.925672,0.007966,1.206187
sh600000,????????,10/26/2016,????????,??????????????????????????????????????????????????????????????????,????,16.4,16.42,16.3,16.32,160.554233,16.32,-0.00609,12436805,203174010,0.000606,3.34867E+11,3.5281E+11,0,0,6.112911,2.116785,9.377214,1.118168,16.36,16.357,16.432,16.443667,16.302333,5????10????????????1????5????????????1????10????????????,-0.012427,0.003536,-0.031926,,38.694991,36.873577,42.337818,,16.4385,16.61845,16.25855,50,52.777778,41.588069,44.5125,49.569462,0.007308,0.883623
sh600000,????????,10/25/2016,????????,??????????????????????????????????????????????????????????????????,????,16.48,16.5,16.36,16.42,161.538021,16.42,-0.003036,13309321,218721453,0.000649,3.36919E+11,3.54972E+11,0,0,6.150368,2.129756,9.434672,1.12502,16.35,16.376,16.4385,16.449333,16.291833,1????20????????????1????30????????????,-0.006864,0.007527,-0.02878,,44.153598,35.962871,60.535052,,16.4405,16.620776,16.260224,58.333333,51.388889,53.946003,50.959259,52.648816,0.0085,0.963322
sh600000,????????,10/24/2016,????????,??????????????????????????????????????????????????????????????????,????,16.3,16.58,16.27,16.47,162.029915,16.47,0.010429,24757241,406980667,0.001207,3.37945E+11,3.56053E+11,0,0,6.169096,2.136241,9.463402,1.128445,16.334,16.391,16.4405,16.451333,16.278667,1????10????????????1????20????????????1????30????????????,-0.009845,0.011124,-0.041938,,38.452619,31.867507,51.622842,????,16.44,16.620379,16.259621,58.333333,47.222222,61.569045,54.582474,54.264083,0.019018,1.672271
sh600000,????????,10/21/2016,????????,??????????????????????????????????????????????????????????????????,????,16.29,16.34,16.22,16.3,160.357475,16.3,0.000614,10884798,177155062,0.00053,3.34457E+11,3.52378E+11,0,0,6.10542,2.114191,9.365722,1.116798,16.294,16.399,16.44,16.449333,16.268,1????5????????????,-0.018597,0.016366,-0.069927,,22.956706,28.574951,11.720215,,16.445,16.614579,16.275421,58.333333,44.444444,35.908375,41.653038,49.184246,0.007366,0.828491
sh600000,????????,10/20/2016,????????,??????????????????????????????????????????????????????????????????,????,16.27,16.34,16.25,16.29,160.259097,16.29,0.001229,8985794,146255319,0.000438,3.34252E+11,3.52162E+11,0,0,6.101674,2.112894,9.359976,1.116113,16.326,16.418,16.445,16.455333,16.258833,,-0.012189,0.025107,-0.074593,,23.323948,31.384074,7.203695,,16.453,16.60785,16.29815,50,40.277778,33.73962,40.743428,48.864072,0.005532,0.686297
sh600000,????????,10/19/2016,????????,??????????????????????????????????????????????????????????????????,????,16.35,16.39,16.24,16.27,160.062339,16.27,-0.004284,11143167,181631901,0.000543,3.33841E+11,3.51729E+11,0,0,6.094183,2.1103,9.348485,1.114742,16.354,16.439,16.453,16.459,16.2495,10????20????????????10????30????????????20????30????????????,-0.002815,0.034431,-0.074492,,25.775395,35.414137,6.49791,,16.4595,16.59292,16.32608,41.666667,37.5,29.779368,38.999983,48.23899,0.00918,0.784903
sh600000,????????,10/18/2016,????????,??????????????????????????????????????????????????????????????????,????,16.28,16.39,16.24,16.34,160.750991,16.34,0.004302,18251833,298064113,0.00089,3.35277E+11,3.53243E+11,0,0,6.120403,2.119379,9.388706,1.119538,16.402,16.46,16.4595,16.457667,16.241167,,0.011228,0.043743,-0.065029,,32.084145,40.233509,15.785419,,16.4705,16.598131,16.342869,41.666667,37.5,36.066624,43.065138,50.301404,0.009219,1.29473
sh600000,????????,10/17/2016,????????,??????????????????????????????????????????????????????????????????,????,16.41,16.44,16.22,16.27,160.062339,16.27,-0.011543,16424904,268130860,0.0008,3.33841E+11,3.51729E+11,0,0,6.094183,2.1103,9.348485,1.114742,16.448,16.474,16.4705,16.457667,16.230667,1????30????????????5????10????????????5????20????????????5????30????????????,0.021861,0.051871,-0.06002,,32.336744,44.30819,8.393852,,16.487,16.595326,16.378674,33.333333,36.111111,22.416607,37.050394,48.178123,0.013366,1.26494
sh600000,????????,10/14/2016,????????,??????????????????????????????????????????????????????????????????,????,16.43,16.47,16.38,16.46,161.931536,16.46,0.001826,10660114,175020225,0.00052,3.3774E+11,3.55837E+11,0,0,6.165351,2.134944,9.457656,1.12776,16.504,16.495,16.487,16.46,16.221167,1????30????????????,0.042242,0.059374,-0.034264,,41.926169,50.293913,25.19068,,16.488,16.597019,16.378981,41.666667,36.111111,43.352735,50.261588,54.201603,0.005478,0.79357
sh600000,????????,10/13/2016,????????,??????????????????????????????????????????????????????????????????,????,16.51,16.52,16.42,16.43,161.6364,16.43,-0.004846,14504356,238973130,0.000707,3.37124E+11,3.55188E+11,0,0,6.154114,2.131053,9.440418,1.125705,16.51,16.497,16.488,16.457667,16.21,1????10????????????1????20????????????1????30????????????,0.048295,0.063657,-0.030723,,44.707435,54.477785,25.166734,????,16.487,16.592889,16.381111,33.333333,34.722222,35.416085,47.554932,53.318469,0.006057,1.055696
sh600000,????????,10/12/2016,????????,??????????????????????????????????????????????????????????????????,????,16.54,16.54,16.48,16.51,162.423431,16.51,-0.003621,10643884,175594201,0.000519,3.38766E+11,3.56918E+11,0,0,6.184079,2.141429,9.486385,1.131186,16.524,16.507,16.487,16.456667,16.196833,1????5????????????,0.058374,0.067497,-0.018247,,61.797995,59.362961,66.668063,,16.486,16.602686,16.369314,33.333333,33.333333,51.428115,54.851328,56.082141,0.003621,0.816389
